dummy 	 x 	 y 	 A 
sha10_new 	 -70 	 -70 	 1.001861 
sha10_new 	 -70 	 -69 	 1.001934 
sha10_new 	 -70 	 -68 	 1.002009 
sha10_new 	 -70 	 -67 	 1.002087 
sha10_new 	 -70 	 -66 	 1.002167 
sha10_new 	 -70 	 -65 	 1.002250 
sha10_new 	 -70 	 -64 	 1.002335 
sha10_new 	 -70 	 -63 	 1.002422 
sha10_new 	 -70 	 -62 	 1.002512 
sha10_new 	 -70 	 -61 	 1.002604 
sha10_new 	 -70 	 -60 	 1.002699 
sha10_new 	 -70 	 -59 	 1.002796 
sha10_new 	 -70 	 -58 	 1.002896 
sha10_new 	 -70 	 -57 	 1.002998 
sha10_new 	 -70 	 -56 	 1.003103 
sha10_new 	 -70 	 -55 	 1.003210 
sha10_new 	 -70 	 -54 	 1.003319 
sha10_new 	 -70 	 -53 	 1.003431 
sha10_new 	 -70 	 -52 	 1.003545 
sha10_new 	 -70 	 -51 	 1.003661 
sha10_new 	 -70 	 -50 	 1.003780 
sha10_new 	 -70 	 -49 	 1.003901 
sha10_new 	 -70 	 -48 	 1.004024 
sha10_new 	 -70 	 -47 	 1.004148 
sha10_new 	 -70 	 -46 	 1.004275 
sha10_new 	 -70 	 -45 	 1.004404 
sha10_new 	 -70 	 -44 	 1.004534 
sha10_new 	 -70 	 -43 	 1.004666 
sha10_new 	 -70 	 -42 	 1.004800 
sha10_new 	 -70 	 -41 	 1.004935 
sha10_new 	 -70 	 -40 	 1.005071 
sha10_new 	 -70 	 -39 	 1.005208 
sha10_new 	 -70 	 -38 	 1.005346 
sha10_new 	 -70 	 -37 	 1.005485 
sha10_new 	 -70 	 -36 	 1.005624 
sha10_new 	 -70 	 -35 	 1.005764 
sha10_new 	 -70 	 -34 	 1.005904 
sha10_new 	 -70 	 -33 	 1.006043 
sha10_new 	 -70 	 -32 	 1.006183 
sha10_new 	 -70 	 -31 	 1.006322 
sha10_new 	 -70 	 -30 	 1.006460 
sha10_new 	 -70 	 -29 	 1.006597 
sha10_new 	 -70 	 -28 	 1.006733 
sha10_new 	 -70 	 -27 	 1.006868 
sha10_new 	 -70 	 -26 	 1.007000 
sha10_new 	 -70 	 -25 	 1.007131 
sha10_new 	 -70 	 -24 	 1.007259 
sha10_new 	 -70 	 -23 	 1.007385 
sha10_new 	 -70 	 -22 	 1.007508 
sha10_new 	 -70 	 -21 	 1.007628 
sha10_new 	 -70 	 -20 	 1.007745 
sha10_new 	 -70 	 -19 	 1.007858 
sha10_new 	 -70 	 -18 	 1.007967 
sha10_new 	 -70 	 -17 	 1.008072 
sha10_new 	 -70 	 -16 	 1.008172 
sha10_new 	 -70 	 -15 	 1.008268 
sha10_new 	 -70 	 -14 	 1.008359 
sha10_new 	 -70 	 -13 	 1.008444 
sha10_new 	 -70 	 -12 	 1.008525 
sha10_new 	 -70 	 -11 	 1.008599 
sha10_new 	 -70 	 -10 	 1.008668 
sha10_new 	 -70 	 -9 	 1.008731 
sha10_new 	 -70 	 -8 	 1.008788 
sha10_new 	 -70 	 -7 	 1.008839 
sha10_new 	 -70 	 -6 	 1.008883 
sha10_new 	 -70 	 -5 	 1.008920 
sha10_new 	 -70 	 -4 	 1.008951 
sha10_new 	 -70 	 -3 	 1.008975 
sha10_new 	 -70 	 -2 	 1.008992 
sha10_new 	 -70 	 -1 	 1.009003 
sha10_new 	 -70 	 0 	 1.009006 
sha10_new 	 -70 	 1 	 1.009006 
sha10_new 	 -70 	 2 	 1.009006 
sha10_new 	 -70 	 3 	 1.009006 
sha10_new 	 -70 	 4 	 1.009006 
sha10_new 	 -70 	 5 	 1.009006 
sha10_new 	 -70 	 6 	 1.009006 
sha10_new 	 -70 	 7 	 1.009006 
sha10_new 	 -70 	 8 	 1.009006 
sha10_new 	 -70 	 9 	 1.009006 
sha10_new 	 -70 	 10 	 1.009006 
sha10_new 	 -70 	 11 	 1.009006 
sha10_new 	 -70 	 12 	 1.009006 
sha10_new 	 -70 	 13 	 1.009006 
sha10_new 	 -70 	 14 	 1.009006 
sha10_new 	 -70 	 15 	 1.009006 
sha10_new 	 -70 	 16 	 1.009006 
sha10_new 	 -70 	 17 	 1.009006 
sha10_new 	 -70 	 18 	 1.009006 
sha10_new 	 -70 	 19 	 1.009006 
sha10_new 	 -70 	 20 	 1.009006 
sha10_new 	 -70 	 21 	 1.009006 
sha10_new 	 -70 	 22 	 1.009006 
sha10_new 	 -70 	 23 	 1.009006 
sha10_new 	 -70 	 24 	 1.009006 
sha10_new 	 -70 	 25 	 1.009006 
sha10_new 	 -70 	 26 	 1.009006 
sha10_new 	 -70 	 27 	 1.009006 
sha10_new 	 -70 	 28 	 1.009006 
sha10_new 	 -70 	 29 	 1.009006 
sha10_new 	 -70 	 30 	 1.009006 
sha10_new 	 -70 	 31 	 1.009006 
sha10_new 	 -70 	 32 	 1.009006 
sha10_new 	 -70 	 33 	 1.009000 
sha10_new 	 -70 	 34 	 1.008988 
sha10_new 	 -70 	 35 	 1.008968 
sha10_new 	 -70 	 36 	 1.008942 
sha10_new 	 -70 	 37 	 1.008909 
sha10_new 	 -70 	 38 	 1.008869 
sha10_new 	 -70 	 39 	 1.008823 
sha10_new 	 -70 	 40 	 1.008771 
sha10_new 	 -70 	 41 	 1.008712 
sha10_new 	 -70 	 42 	 1.008647 
sha10_new 	 -70 	 43 	 1.008576 
sha10_new 	 -70 	 44 	 1.008500 
sha10_new 	 -70 	 45 	 1.008418 
sha10_new 	 -70 	 46 	 1.008330 
sha10_new 	 -70 	 47 	 1.008238 
sha10_new 	 -70 	 48 	 1.008141 
sha10_new 	 -70 	 49 	 1.008039 
sha10_new 	 -70 	 50 	 1.007933 
sha10_new 	 -70 	 51 	 1.007822 
sha10_new 	 -70 	 52 	 1.007708 
sha10_new 	 -70 	 53 	 1.007591 
sha10_new 	 -70 	 54 	 1.007470 
sha10_new 	 -70 	 55 	 1.007346 
sha10_new 	 -70 	 56 	 1.007219 
sha10_new 	 -70 	 57 	 1.007090 
sha10_new 	 -70 	 58 	 1.006958 
sha10_new 	 -70 	 59 	 1.006825 
sha10_new 	 -70 	 60 	 1.006690 
sha10_new 	 -70 	 61 	 1.006554 
sha10_new 	 -70 	 62 	 1.006416 
sha10_new 	 -70 	 63 	 1.006278 
sha10_new 	 -70 	 64 	 1.006139 
sha10_new 	 -70 	 65 	 1.005999 
sha10_new 	 -70 	 66 	 1.005859 
sha10_new 	 -70 	 67 	 1.005720 
sha10_new 	 -70 	 68 	 1.005580 
sha10_new 	 -70 	 69 	 1.005441 
sha10_new 	 -70 	 70 	 1.005302 
sha10_new 	 -70 	 71 	 1.005164 
sha10_new 	 -70 	 72 	 1.005028 
sha10_new 	 -70 	 73 	 1.004892 
sha10_new 	 -70 	 74 	 1.004757 
sha10_new 	 -70 	 75 	 1.004624 
sha10_new 	 -70 	 76 	 1.004493 
sha10_new 	 -70 	 77 	 1.004363 
sha10_new 	 -70 	 78 	 1.004235 
sha10_new 	 -70 	 79 	 1.004109 
sha10_new 	 -70 	 80 	 1.003984 
sha10_new 	 -70 	 81 	 1.003862 
sha10_new 	 -70 	 82 	 1.003742 
sha10_new 	 -70 	 83 	 1.003624 
sha10_new 	 -70 	 84 	 1.003508 
sha10_new 	 -70 	 85 	 1.003395 
sha10_new 	 -70 	 86 	 1.003284 
sha10_new 	 -70 	 87 	 1.003175 
sha10_new 	 -70 	 88 	 1.003069 
sha10_new 	 -70 	 89 	 1.002965 
sha10_new 	 -70 	 90 	 1.002864 
sha10_new 	 -70 	 91 	 1.002765 
sha10_new 	 -70 	 92 	 1.002669 
sha10_new 	 -70 	 93 	 1.002575 
sha10_new 	 -70 	 94 	 1.002483 
sha10_new 	 -70 	 95 	 1.002394 
sha10_new 	 -70 	 96 	 1.002308 
sha10_new 	 -70 	 97 	 1.002224 
sha10_new 	 -70 	 98 	 1.002142 
sha10_new 	 -70 	 99 	 1.002062 
sha10_new 	 -70 	 100 	 1.001985 
sha10_new 	 -70 	 101 	 1.001911 
sha10_new 	 -70 	 102 	 1.001838 
sha10_new 	 -69 	 -70 	 1.001939 
sha10_new 	 -69 	 -69 	 1.002016 
sha10_new 	 -69 	 -68 	 1.002095 
sha10_new 	 -69 	 -67 	 1.002177 
sha10_new 	 -69 	 -66 	 1.002261 
sha10_new 	 -69 	 -65 	 1.002348 
sha10_new 	 -69 	 -64 	 1.002437 
sha10_new 	 -69 	 -63 	 1.002529 
sha10_new 	 -69 	 -62 	 1.002624 
sha10_new 	 -69 	 -61 	 1.002721 
sha10_new 	 -69 	 -60 	 1.002821 
sha10_new 	 -69 	 -59 	 1.002923 
sha10_new 	 -69 	 -58 	 1.003028 
sha10_new 	 -69 	 -57 	 1.003136 
sha10_new 	 -69 	 -56 	 1.003246 
sha10_new 	 -69 	 -55 	 1.003359 
sha10_new 	 -69 	 -54 	 1.003474 
sha10_new 	 -69 	 -53 	 1.003592 
sha10_new 	 -69 	 -52 	 1.003713 
sha10_new 	 -69 	 -51 	 1.003836 
sha10_new 	 -69 	 -50 	 1.003961 
sha10_new 	 -69 	 -49 	 1.004089 
sha10_new 	 -69 	 -48 	 1.004219 
sha10_new 	 -69 	 -47 	 1.004351 
sha10_new 	 -69 	 -46 	 1.004486 
sha10_new 	 -69 	 -45 	 1.004622 
sha10_new 	 -69 	 -44 	 1.004760 
sha10_new 	 -69 	 -43 	 1.004900 
sha10_new 	 -69 	 -42 	 1.005042 
sha10_new 	 -69 	 -41 	 1.005185 
sha10_new 	 -69 	 -40 	 1.005329 
sha10_new 	 -69 	 -39 	 1.005475 
sha10_new 	 -69 	 -38 	 1.005622 
sha10_new 	 -69 	 -37 	 1.005769 
sha10_new 	 -69 	 -36 	 1.005917 
sha10_new 	 -69 	 -35 	 1.006066 
sha10_new 	 -69 	 -34 	 1.006215 
sha10_new 	 -69 	 -33 	 1.006363 
sha10_new 	 -69 	 -32 	 1.006512 
sha10_new 	 -69 	 -31 	 1.006660 
sha10_new 	 -69 	 -30 	 1.006807 
sha10_new 	 -69 	 -29 	 1.006953 
sha10_new 	 -69 	 -28 	 1.007098 
sha10_new 	 -69 	 -27 	 1.007242 
sha10_new 	 -69 	 -26 	 1.007383 
sha10_new 	 -69 	 -25 	 1.007523 
sha10_new 	 -69 	 -24 	 1.007660 
sha10_new 	 -69 	 -23 	 1.007794 
sha10_new 	 -69 	 -22 	 1.007926 
sha10_new 	 -69 	 -21 	 1.008054 
sha10_new 	 -69 	 -20 	 1.008178 
sha10_new 	 -69 	 -19 	 1.008299 
sha10_new 	 -69 	 -18 	 1.008416 
sha10_new 	 -69 	 -17 	 1.008528 
sha10_new 	 -69 	 -16 	 1.008635 
sha10_new 	 -69 	 -15 	 1.008738 
sha10_new 	 -69 	 -14 	 1.008835 
sha10_new 	 -69 	 -13 	 1.008927 
sha10_new 	 -69 	 -12 	 1.009013 
sha10_new 	 -69 	 -11 	 1.009093 
sha10_new 	 -69 	 -10 	 1.009167 
sha10_new 	 -69 	 -9 	 1.009234 
sha10_new 	 -69 	 -8 	 1.009295 
sha10_new 	 -69 	 -7 	 1.009349 
sha10_new 	 -69 	 -6 	 1.009396 
sha10_new 	 -69 	 -5 	 1.009436 
sha10_new 	 -69 	 -4 	 1.009469 
sha10_new 	 -69 	 -3 	 1.009495 
sha10_new 	 -69 	 -2 	 1.009514 
sha10_new 	 -69 	 -1 	 1.009525 
sha10_new 	 -69 	 0 	 1.009529 
sha10_new 	 -69 	 1 	 1.009529 
sha10_new 	 -69 	 2 	 1.009529 
sha10_new 	 -69 	 3 	 1.009529 
sha10_new 	 -69 	 4 	 1.009529 
sha10_new 	 -69 	 5 	 1.009529 
sha10_new 	 -69 	 6 	 1.009529 
sha10_new 	 -69 	 7 	 1.009529 
sha10_new 	 -69 	 8 	 1.009529 
sha10_new 	 -69 	 9 	 1.009529 
sha10_new 	 -69 	 10 	 1.009529 
sha10_new 	 -69 	 11 	 1.009529 
sha10_new 	 -69 	 12 	 1.009529 
sha10_new 	 -69 	 13 	 1.009529 
sha10_new 	 -69 	 14 	 1.009529 
sha10_new 	 -69 	 15 	 1.009529 
sha10_new 	 -69 	 16 	 1.009529 
sha10_new 	 -69 	 17 	 1.009529 
sha10_new 	 -69 	 18 	 1.009529 
sha10_new 	 -69 	 19 	 1.009529 
sha10_new 	 -69 	 20 	 1.009529 
sha10_new 	 -69 	 21 	 1.009529 
sha10_new 	 -69 	 22 	 1.009529 
sha10_new 	 -69 	 23 	 1.009529 
sha10_new 	 -69 	 24 	 1.009529 
sha10_new 	 -69 	 25 	 1.009529 
sha10_new 	 -69 	 26 	 1.009529 
sha10_new 	 -69 	 27 	 1.009529 
sha10_new 	 -69 	 28 	 1.009529 
sha10_new 	 -69 	 29 	 1.009529 
sha10_new 	 -69 	 30 	 1.009529 
sha10_new 	 -69 	 31 	 1.009529 
sha10_new 	 -69 	 32 	 1.009528 
sha10_new 	 -69 	 33 	 1.009522 
sha10_new 	 -69 	 34 	 1.009509 
sha10_new 	 -69 	 35 	 1.009488 
sha10_new 	 -69 	 36 	 1.009460 
sha10_new 	 -69 	 37 	 1.009424 
sha10_new 	 -69 	 38 	 1.009382 
sha10_new 	 -69 	 39 	 1.009333 
sha10_new 	 -69 	 40 	 1.009276 
sha10_new 	 -69 	 41 	 1.009213 
sha10_new 	 -69 	 42 	 1.009144 
sha10_new 	 -69 	 43 	 1.009068 
sha10_new 	 -69 	 44 	 1.008986 
sha10_new 	 -69 	 45 	 1.008898 
sha10_new 	 -69 	 46 	 1.008805 
sha10_new 	 -69 	 47 	 1.008706 
sha10_new 	 -69 	 48 	 1.008602 
sha10_new 	 -69 	 49 	 1.008493 
sha10_new 	 -69 	 50 	 1.008379 
sha10_new 	 -69 	 51 	 1.008261 
sha10_new 	 -69 	 52 	 1.008139 
sha10_new 	 -69 	 53 	 1.008014 
sha10_new 	 -69 	 54 	 1.007884 
sha10_new 	 -69 	 55 	 1.007752 
sha10_new 	 -69 	 56 	 1.007617 
sha10_new 	 -69 	 57 	 1.007479 
sha10_new 	 -69 	 58 	 1.007339 
sha10_new 	 -69 	 59 	 1.007196 
sha10_new 	 -69 	 60 	 1.007052 
sha10_new 	 -69 	 61 	 1.006907 
sha10_new 	 -69 	 62 	 1.006760 
sha10_new 	 -69 	 63 	 1.006613 
sha10_new 	 -69 	 64 	 1.006465 
sha10_new 	 -69 	 65 	 1.006316 
sha10_new 	 -69 	 66 	 1.006167 
sha10_new 	 -69 	 67 	 1.006019 
sha10_new 	 -69 	 68 	 1.005870 
sha10_new 	 -69 	 69 	 1.005722 
sha10_new 	 -69 	 70 	 1.005575 
sha10_new 	 -69 	 71 	 1.005429 
sha10_new 	 -69 	 72 	 1.005284 
sha10_new 	 -69 	 73 	 1.005139 
sha10_new 	 -69 	 74 	 1.004997 
sha10_new 	 -69 	 75 	 1.004856 
sha10_new 	 -69 	 76 	 1.004716 
sha10_new 	 -69 	 77 	 1.004579 
sha10_new 	 -69 	 78 	 1.004443 
sha10_new 	 -69 	 79 	 1.004309 
sha10_new 	 -69 	 80 	 1.004178 
sha10_new 	 -69 	 81 	 1.004048 
sha10_new 	 -69 	 82 	 1.003921 
sha10_new 	 -69 	 83 	 1.003797 
sha10_new 	 -69 	 84 	 1.003674 
sha10_new 	 -69 	 85 	 1.003555 
sha10_new 	 -69 	 86 	 1.003438 
sha10_new 	 -69 	 87 	 1.003323 
sha10_new 	 -69 	 88 	 1.003211 
sha10_new 	 -69 	 89 	 1.003101 
sha10_new 	 -69 	 90 	 1.002994 
sha10_new 	 -69 	 91 	 1.002890 
sha10_new 	 -69 	 92 	 1.002789 
sha10_new 	 -69 	 93 	 1.002690 
sha10_new 	 -69 	 94 	 1.002593 
sha10_new 	 -69 	 95 	 1.002500 
sha10_new 	 -69 	 96 	 1.002409 
sha10_new 	 -69 	 97 	 1.002320 
sha10_new 	 -69 	 98 	 1.002234 
sha10_new 	 -69 	 99 	 1.002151 
sha10_new 	 -69 	 100 	 1.002070 
sha10_new 	 -69 	 101 	 1.001991 
sha10_new 	 -69 	 102 	 1.001915 
sha10_new 	 -68 	 -70 	 1.002020 
sha10_new 	 -68 	 -69 	 1.002101 
sha10_new 	 -68 	 -68 	 1.002184 
sha10_new 	 -68 	 -67 	 1.002270 
sha10_new 	 -68 	 -66 	 1.002358 
