dummy 	 x 	 y 	 A 
row10 	 0 	 -70 	 1.000000 
row10 	 0 	 -69 	 1.000000 
row10 	 0 	 -68 	 1.000000 
row10 	 0 	 -67 	 1.000000 
row10 	 0 	 -66 	 1.000000 
row10 	 0 	 -65 	 1.000000 
row10 	 0 	 -64 	 1.000000 
row10 	 0 	 -63 	 1.000000 
row10 	 0 	 -62 	 1.000000 
row10 	 0 	 -61 	 1.000000 
row10 	 0 	 -60 	 1.000000 
row10 	 0 	 -59 	 1.000000 
row10 	 0 	 -58 	 1.000000 
row10 	 0 	 -57 	 1.000000 
row10 	 0 	 -56 	 1.000000 
row10 	 0 	 -55 	 1.000000 
row10 	 0 	 -54 	 1.000000 
row10 	 0 	 -53 	 1.000000 
row10 	 0 	 -52 	 1.000000 
row10 	 0 	 -51 	 1.000000 
row10 	 0 	 -50 	 1.000000 
row10 	 0 	 -49 	 1.000000 
row10 	 0 	 -48 	 1.000000 
row10 	 0 	 -47 	 1.000000 
row10 	 0 	 -46 	 1.000000 
row10 	 0 	 -45 	 1.000000 
row10 	 0 	 -44 	 1.000000 
row10 	 0 	 -43 	 1.000000 
row10 	 0 	 -42 	 1.000000 
row10 	 0 	 -41 	 1.000000 
row10 	 0 	 -40 	 1.000000 
row10 	 0 	 -39 	 1.000000 
row10 	 0 	 -38 	 1.000000 
row10 	 0 	 -37 	 1.000000 
row10 	 0 	 -36 	 1.000000 
row10 	 0 	 -35 	 1.000000 
row10 	 0 	 -34 	 1.000000 
row10 	 0 	 -33 	 1.000000 
row10 	 0 	 -32 	 1.000000 
row10 	 0 	 -31 	 1.000000 
row10 	 0 	 -30 	 1.000000 
row10 	 0 	 -29 	 1.000000 
row10 	 0 	 -28 	 1.000000 
row10 	 0 	 -27 	 1.000000 
row10 	 0 	 -26 	 1.000000 
row10 	 0 	 -25 	 1.000000 
row10 	 0 	 -24 	 1.000000 
row10 	 0 	 -23 	 1.000000 
row10 	 0 	 -22 	 1.000000 
row10 	 0 	 -21 	 1.000000 
row10 	 0 	 -20 	 1.000000 
row10 	 0 	 -19 	 1.000000 
row10 	 0 	 -18 	 1.000000 
row10 	 0 	 -17 	 1.000000 
row10 	 0 	 -16 	 1.000000 
row10 	 0 	 -15 	 1.000000 
row10 	 0 	 -14 	 1.000000 
row10 	 0 	 -13 	 1.000000 
row10 	 0 	 -12 	 1.000000 
row10 	 0 	 -11 	 1.000000 
row10 	 0 	 -10 	 1.000000 
row10 	 0 	 -9 	 1.000000 
row10 	 0 	 -8 	 1.000000 
row10 	 0 	 -7 	 0.997900 
row10 	 0 	 -6 	 0.992900 
row10 	 0 	 -5 	 0.989000 
row10 	 0 	 -4 	 0.987300 
row10 	 0 	 -3 	 0.989700 
row10 	 0 	 -2 	 1.000000 
row10 	 0 	 -1 	 1.012600 
row10 	 0 	 0 	 1.026800 
row10 	 0 	 1 	 1.042900 
row10 	 0 	 2 	 1.061500 
row10 	 0 	 3 	 1.081300 
row10 	 0 	 4 	 1.101500 
row10 	 0 	 5 	 1.121800 
row10 	 0 	 6 	 1.142000 
row10 	 0 	 7 	 1.161000 
row10 	 0 	 8 	 1.178200 
row10 	 0 	 9 	 1.193500 
row10 	 0 	 10 	 1.136400 
row10 	 0 	 11 	 1.089200 
row10 	 0 	 12 	 1.048500 
row10 	 0 	 13 	 1.012800 
row10 	 0 	 14 	 1.000000 
row10 	 0 	 15 	 1.000000 
row10 	 0 	 16 	 1.000000 
row10 	 0 	 17 	 1.000000 
row10 	 0 	 18 	 1.000000 
row10 	 0 	 19 	 1.000000 
row10 	 0 	 20 	 1.000000 
row10 	 0 	 21 	 1.000000 
row10 	 0 	 22 	 1.000000 
row10 	 0 	 23 	 1.000000 
row10 	 0 	 24 	 1.000000 
row10 	 0 	 25 	 1.000000 
row10 	 0 	 26 	 1.000000 
row10 	 0 	 27 	 1.000000 
row10 	 0 	 28 	 1.000000 
row10 	 0 	 29 	 1.000000 
row10 	 0 	 30 	 1.000000 
row10 	 0 	 31 	 1.000000 
row10 	 0 	 32 	 1.000000 
row10 	 0 	 33 	 1.000000 
row10 	 0 	 34 	 1.000000 
row10 	 0 	 35 	 1.000000 
row10 	 0 	 36 	 1.000000 
row10 	 0 	 37 	 1.000000 
row10 	 0 	 38 	 1.000000 
row10 	 0 	 39 	 1.000000 
row10 	 0 	 40 	 1.000000 
row10 	 0 	 41 	 1.000000 
row10 	 0 	 42 	 1.000000 
row10 	 0 	 43 	 1.000000 
row10 	 0 	 44 	 1.000000 
row10 	 0 	 45 	 1.000000 
row10 	 0 	 46 	 1.000000 
row10 	 0 	 47 	 1.000000 
row10 	 0 	 48 	 1.000000 
row10 	 0 	 49 	 1.000000 
row10 	 0 	 50 	 1.000000 
row10 	 0 	 51 	 1.000000 
row10 	 0 	 52 	 1.000000 
row10 	 0 	 53 	 1.000000 
row10 	 0 	 54 	 1.000000 
row10 	 0 	 55 	 1.000000 
row10 	 0 	 56 	 1.000000 
row10 	 0 	 57 	 1.000000 
row10 	 0 	 58 	 1.000000 
row10 	 0 	 59 	 1.000000 
row10 	 0 	 60 	 1.000000 
row10 	 0 	 61 	 1.000000 
row10 	 0 	 62 	 1.000000 
row10 	 0 	 63 	 1.000000 
row10 	 0 	 64 	 1.000000 
row10 	 0 	 65 	 1.000000 
row10 	 0 	 66 	 1.000000 
row10 	 0 	 67 	 1.000000 
row10 	 0 	 68 	 1.000000 
row10 	 0 	 69 	 1.000000 
row10 	 0 	 70 	 1.000000 
row10 	 0 	 71 	 1.000000 
row10 	 0 	 72 	 1.000000 
row10 	 0 	 73 	 1.000000 
row10 	 0 	 74 	 1.000000 
row10 	 0 	 75 	 1.000000 
row10 	 0 	 76 	 1.000000 
row10 	 1 	 -70 	 1.000000 
row10 	 1 	 -69 	 1.000000 
row10 	 1 	 -68 	 1.000000 
row10 	 1 	 -67 	 1.000000 
row10 	 1 	 -66 	 1.000000 
row10 	 1 	 -65 	 1.000000 
row10 	 1 	 -64 	 1.000000 
row10 	 1 	 -63 	 1.000000 
row10 	 1 	 -62 	 1.000000 
row10 	 1 	 -61 	 1.000000 
row10 	 1 	 -60 	 1.000000 
row10 	 1 	 -59 	 1.000000 
row10 	 1 	 -58 	 1.000000 
row10 	 1 	 -57 	 1.000000 
row10 	 1 	 -56 	 1.000000 
row10 	 1 	 -55 	 1.000000 
row10 	 1 	 -54 	 1.000000 
row10 	 1 	 -53 	 1.000000 
row10 	 1 	 -52 	 1.000000 
row10 	 1 	 -51 	 1.000000 
row10 	 1 	 -50 	 1.000000 
row10 	 1 	 -49 	 1.000000 
row10 	 1 	 -48 	 1.000000 
row10 	 1 	 -47 	 1.000000 
row10 	 1 	 -46 	 1.000000 
row10 	 1 	 -45 	 1.000000 
row10 	 1 	 -44 	 1.000000 
row10 	 1 	 -43 	 1.000000 
row10 	 1 	 -42 	 1.000000 
row10 	 1 	 -41 	 1.000000 
row10 	 1 	 -40 	 1.000000 
row10 	 1 	 -39 	 1.000000 
row10 	 1 	 -38 	 1.000000 
row10 	 1 	 -37 	 1.000000 
row10 	 1 	 -36 	 1.000000 
row10 	 1 	 -35 	 1.000000 
row10 	 1 	 -34 	 1.000000 
row10 	 1 	 -33 	 1.000000 
row10 	 1 	 -32 	 1.000000 
row10 	 1 	 -31 	 1.000000 
row10 	 1 	 -30 	 1.000000 
row10 	 1 	 -29 	 1.000000 
row10 	 1 	 -28 	 1.000000 
row10 	 1 	 -27 	 1.000000 
row10 	 1 	 -26 	 1.000000 
row10 	 1 	 -25 	 1.000000 
row10 	 1 	 -24 	 1.000000 
row10 	 1 	 -23 	 1.000000 
row10 	 1 	 -22 	 1.000000 
row10 	 1 	 -21 	 1.000000 
row10 	 1 	 -20 	 1.000000 
row10 	 1 	 -19 	 1.000000 
row10 	 1 	 -18 	 1.000000 
row10 	 1 	 -17 	 1.000000 
row10 	 1 	 -16 	 1.000000 
row10 	 1 	 -15 	 1.000000 
row10 	 1 	 -14 	 1.000000 
row10 	 1 	 -13 	 1.000000 
row10 	 1 	 -12 	 1.000000 
row10 	 1 	 -11 	 1.000000 
row10 	 1 	 -10 	 1.000000 
row10 	 1 	 -9 	 1.000000 
row10 	 1 	 -8 	 1.000000 
row10 	 1 	 -7 	 0.998300 
row10 	 1 	 -6 	 0.993400 
row10 	 1 	 -5 	 0.989600 
row10 	 1 	 -4 	 0.988100 
row10 	 1 	 -3 	 0.990500 
row10 	 1 	 -2 	 1.000300 
row10 	 1 	 -1 	 1.012900 
row10 	 1 	 0 	 1.027000 
row10 	 1 	 1 	 1.043200 
row10 	 1 	 2 	 1.061700 
row10 	 1 	 3 	 1.081300 
row10 	 1 	 4 	 1.101400 
row10 	 1 	 5 	 1.121600 
row10 	 1 	 6 	 1.141800 
row10 	 1 	 7 	 1.160700 
row10 	 1 	 8 	 1.177900 
row10 	 1 	 9 	 1.180800 
row10 	 1 	 10 	 1.129000 
row10 	 1 	 11 	 1.084400 
row10 	 1 	 12 	 1.045200 
row10 	 1 	 13 	 1.010400 
row10 	 1 	 14 	 1.000000 
row10 	 1 	 15 	 1.000000 
row10 	 1 	 16 	 1.000000 
row10 	 1 	 17 	 1.000000 
row10 	 1 	 18 	 1.000000 
row10 	 1 	 19 	 1.000000 
row10 	 1 	 20 	 1.000000 
row10 	 1 	 21 	 1.000000 
row10 	 1 	 22 	 1.000000 
