dummy 	 x 	 y 	 A 
som97 	 -70 	 -70 	 0.580981 
som97 	 -70 	 -69 	 0.580272 
som97 	 -70 	 -68 	 0.579549 
som97 	 -70 	 -67 	 0.578811 
som97 	 -70 	 -66 	 0.578059 
som97 	 -70 	 -65 	 0.577292 
som97 	 -70 	 -64 	 0.576509 
som97 	 -70 	 -63 	 0.575710 
som97 	 -70 	 -62 	 0.574895 
som97 	 -70 	 -61 	 0.574064 
som97 	 -70 	 -60 	 0.573217 
som97 	 -70 	 -59 	 0.572352 
som97 	 -70 	 -58 	 0.571470 
som97 	 -70 	 -57 	 0.570570 
som97 	 -70 	 -56 	 0.569652 
som97 	 -70 	 -55 	 0.568716 
som97 	 -70 	 -54 	 0.567761 
som97 	 -70 	 -53 	 0.566787 
som97 	 -70 	 -52 	 0.565794 
som97 	 -70 	 -51 	 0.564781 
som97 	 -70 	 -50 	 0.563748 
som97 	 -70 	 -49 	 0.562694 
som97 	 -70 	 -48 	 0.561620 
som97 	 -70 	 -47 	 0.560525 
som97 	 -70 	 -46 	 0.559409 
som97 	 -70 	 -45 	 0.558271 
som97 	 -70 	 -44 	 0.557111 
som97 	 -70 	 -43 	 0.555928 
som97 	 -70 	 -42 	 0.554724 
som97 	 -70 	 -41 	 0.553496 
som97 	 -70 	 -40 	 0.552245 
som97 	 -70 	 -39 	 0.550971 
som97 	 -70 	 -38 	 0.549673 
som97 	 -70 	 -37 	 0.548351 
som97 	 -70 	 -36 	 0.547005 
som97 	 -70 	 -35 	 0.545635 
som97 	 -70 	 -34 	 0.544240 
som97 	 -70 	 -33 	 0.542821 
som97 	 -70 	 -32 	 0.541377 
som97 	 -70 	 -31 	 0.539907 
som97 	 -70 	 -30 	 0.538413 
som97 	 -70 	 -29 	 0.536894 
som97 	 -70 	 -28 	 0.535349 
som97 	 -70 	 -27 	 0.533779 
som97 	 -70 	 -26 	 0.532184 
som97 	 -70 	 -25 	 0.530564 
som97 	 -70 	 -24 	 0.528919 
som97 	 -70 	 -23 	 0.527248 
som97 	 -70 	 -22 	 0.525553 
som97 	 -70 	 -21 	 0.523833 
som97 	 -70 	 -20 	 0.522089 
som97 	 -70 	 -19 	 0.520320 
som97 	 -70 	 -18 	 0.518528 
som97 	 -70 	 -17 	 0.516712 
som97 	 -70 	 -16 	 0.514873 
som97 	 -70 	 -15 	 0.513011 
som97 	 -70 	 -14 	 0.511127 
som97 	 -70 	 -13 	 0.509221 
som97 	 -70 	 -12 	 0.507294 
som97 	 -70 	 -11 	 0.505347 
som97 	 -70 	 -10 	 0.503380 
som97 	 -70 	 -9 	 0.501394 
som97 	 -70 	 -8 	 0.499390 
som97 	 -70 	 -7 	 0.497368 
som97 	 -70 	 -6 	 0.495329 
som97 	 -70 	 -5 	 0.493275 
som97 	 -70 	 -4 	 0.491207 
som97 	 -70 	 -3 	 0.489124 
som97 	 -70 	 -2 	 0.487029 
som97 	 -70 	 -1 	 0.484922 
som97 	 -70 	 0 	 0.482805 
som97 	 -70 	 1 	 0.478618 
som97 	 -70 	 2 	 0.474732 
som97 	 -70 	 3 	 0.471143 
som97 	 -70 	 4 	 0.467851 
som97 	 -70 	 5 	 0.464852 
som97 	 -70 	 6 	 0.462145 
som97 	 -70 	 7 	 0.459728 
som97 	 -70 	 8 	 0.457599 
som97 	 -70 	 9 	 0.455757 
som97 	 -70 	 10 	 0.454201 
som97 	 -70 	 11 	 0.452930 
som97 	 -70 	 12 	 0.451943 
som97 	 -70 	 13 	 0.451239 
som97 	 -70 	 14 	 0.450818 
som97 	 -70 	 15 	 0.450679 
som97 	 -70 	 16 	 0.450823 
som97 	 -70 	 17 	 0.451249 
som97 	 -70 	 18 	 0.451959 
som97 	 -70 	 19 	 0.452951 
som97 	 -70 	 20 	 0.454228 
som97 	 -70 	 21 	 0.455789 
som97 	 -70 	 22 	 0.457636 
som97 	 -70 	 23 	 0.459770 
som97 	 -70 	 24 	 0.462193 
som97 	 -70 	 25 	 0.464905 
som97 	 -70 	 26 	 0.467909 
som97 	 -70 	 27 	 0.471207 
som97 	 -70 	 28 	 0.474801 
som97 	 -70 	 29 	 0.478692 
som97 	 -70 	 30 	 0.482885 
som97 	 -70 	 31 	 0.487381 
som97 	 -70 	 32 	 0.492182 
som97 	 -70 	 33 	 0.497294 
som97 	 -70 	 34 	 0.502717 
som97 	 -70 	 35 	 0.508457 
som97 	 -70 	 36 	 0.514516 
som97 	 -70 	 37 	 0.520899 
som97 	 -70 	 38 	 0.527608 
som97 	 -70 	 39 	 0.534650 
som97 	 -70 	 40 	 0.542028 
som97 	 -70 	 41 	 0.550166 
som97 	 -70 	 42 	 0.558250 
som97 	 -70 	 43 	 0.566685 
som97 	 -70 	 44 	 0.575476 
som97 	 -70 	 45 	 0.584628 
