dummy 	 x 	 y 	 A 
sha10_new 	 -70 	 -70 	 1.000290 
sha10_new 	 -70 	 -69 	 1.000301 
sha10_new 	 -70 	 -68 	 1.000313 
sha10_new 	 -70 	 -67 	 1.000325 
sha10_new 	 -70 	 -66 	 1.000338 
sha10_new 	 -70 	 -65 	 1.000350 
sha10_new 	 -70 	 -64 	 1.000364 
sha10_new 	 -70 	 -63 	 1.000377 
sha10_new 	 -70 	 -62 	 1.000391 
sha10_new 	 -70 	 -61 	 1.000406 
sha10_new 	 -70 	 -60 	 1.000420 
sha10_new 	 -70 	 -59 	 1.000435 
sha10_new 	 -70 	 -58 	 1.000451 
sha10_new 	 -70 	 -57 	 1.000467 
sha10_new 	 -70 	 -56 	 1.000483 
sha10_new 	 -70 	 -55 	 1.000500 
sha10_new 	 -70 	 -54 	 1.000517 
sha10_new 	 -70 	 -53 	 1.000534 
sha10_new 	 -70 	 -52 	 1.000552 
sha10_new 	 -70 	 -51 	 1.000570 
sha10_new 	 -70 	 -50 	 1.000588 
sha10_new 	 -70 	 -49 	 1.000607 
sha10_new 	 -70 	 -48 	 1.000626 
sha10_new 	 -70 	 -47 	 1.000645 
sha10_new 	 -70 	 -46 	 1.000665 
sha10_new 	 -70 	 -45 	 1.000685 
sha10_new 	 -70 	 -44 	 1.000705 
sha10_new 	 -70 	 -43 	 1.000725 
sha10_new 	 -70 	 -42 	 1.000746 
sha10_new 	 -70 	 -41 	 1.000767 
sha10_new 	 -70 	 -40 	 1.000788 
sha10_new 	 -70 	 -39 	 1.000809 
sha10_new 	 -70 	 -38 	 1.000831 
sha10_new 	 -70 	 -37 	 1.000852 
sha10_new 	 -70 	 -36 	 1.000874 
sha10_new 	 -70 	 -35 	 1.000895 
sha10_new 	 -70 	 -34 	 1.000917 
sha10_new 	 -70 	 -33 	 1.000938 
sha10_new 	 -70 	 -32 	 1.000960 
sha10_new 	 -70 	 -31 	 1.000981 
sha10_new 	 -70 	 -30 	 1.001003 
sha10_new 	 -70 	 -29 	 1.001024 
sha10_new 	 -70 	 -28 	 1.001045 
sha10_new 	 -70 	 -27 	 1.001066 
sha10_new 	 -70 	 -26 	 1.001086 
sha10_new 	 -70 	 -25 	 1.001106 
sha10_new 	 -70 	 -24 	 1.001126 
sha10_new 	 -70 	 -23 	 1.001145 
sha10_new 	 -70 	 -22 	 1.001164 
sha10_new 	 -70 	 -21 	 1.001183 
sha10_new 	 -70 	 -20 	 1.001201 
sha10_new 	 -70 	 -19 	 1.001218 
sha10_new 	 -70 	 -18 	 1.001235 
sha10_new 	 -70 	 -17 	 1.001251 
sha10_new 	 -70 	 -16 	 1.001267 
sha10_new 	 -70 	 -15 	 1.001281 
sha10_new 	 -70 	 -14 	 1.001295 
sha10_new 	 -70 	 -13 	 1.001308 
sha10_new 	 -70 	 -12 	 1.001321 
sha10_new 	 -70 	 -11 	 1.001332 
